case_id,grid,motor,direction,pwm,initial_index,q_initial,duration,n_points,first,q_final,trajectory_sum,displacement,abs_stroke_fraction,monotonic,n_reverse_steps,minimum_directed_step,out_of_curve_domain,held_initial
112,globalPerMotor,1,closing,128,7,4602.8,3,21,10358.6666666667,17101,350648.333333333,12498.2,0.684983009974789,1,0,0,0,0
113,globalPerMotor,1,closing,128,8,5515.1,3,21,11206,17101,352044,11585.9,0.634983009974789,1,0,0,0,0
114,globalPerMotor,1,closing,128,9,6427.4,3,21,12067.8333333333,17101,353471,10673.6,0.584983009974789,1,0,0,0,0
115,globalPerMotor,1,closing,128,10,7339.7,3,21,12850.5,17101,354598.833333333,9761.3,0.534983009974789,1,0,0,0,0
116,globalPerMotor,1,closing,128,11,8252,3,21,13653.1666666667,17101,355591.5,8849,0.484983009974789,1,0,0,0,0
117,globalPerMotor,1,closing,128,12,9164.3,3,21,14464.6666666667,17101,356484.666666667,7936.7,0.434983009974789,1,0,0,0,0
118,globalPerMotor,1,closing,128,13,10076.6,3,21,15187.3333333333,17101,357207.333333333,7024.4,0.384983009974789,1,0,0,0,0
119,globalPerMotor,1,closing,128,14,10988.9,3,21,15796.3333333333,17101,357816.333333333,6112.1,0.334983009974789,1,0,0,0,0
120,globalPerMotor,1,closing,128,15,11901.2,3,21,16392.5,17101,358412.5,5199.8,0.284983009974789,1,0,0,0,0
121,globalPerMotor,1,closing,128,16,12813.5,3,21,16818.5,17101,358838.5,4287.5,0.234983009974789,1,0,0,0,0
122,globalPerMotor,1,closing,128,17,13725.8,3,21,17043.3333333333,17101,359063.333333333,3375.2,0.184983009974789,1,0,0,0,0
123,globalPerMotor,1,closing,128,18,14638.1,3,21,17101,17101,359121,2462.9,0.134983009974789,1,0,0,0,0
124,globalPerMotor,1,closing,128,19,15550.4,3,21,17101,17101,359121,1550.6,0.0849830099747889,1,0,0,0,0
125,globalPerMotor,1,closing,128,20,16462.7,3,21,17101,17101,359121,638.299999999999,0.034983009974789,1,0,0,0,0
126,globalPerMotor,1,closing,128,21,17375,3,21,17375,17375,364875,0,0,1,0,0,1,1
148,globalPerMotor,1,closing,160,1,-871,3,21,6459.4,17116.6,344238,17987.6,0.985837991888633,1,0,0,0,0
149,globalPerMotor,1,closing,160,2,41.3,3,21,6686.6,17116.6,344693,17075.3,0.935837991888633,1,0,0,0,0
150,globalPerMotor,1,closing,160,3,953.6,3,21,7723,17116.6,346754.2,16163,0.885837991888633,1,0,0,0,0
151,globalPerMotor,1,closing,160,4,1865.9,3,21,8574.2,17116.6,348413.8,15250.7,0.835837991888633,1,0,0,0,0
152,globalPerMotor,1,closing,160,5,2778.2,3,21,9383.8,17116.6,349924.4,14338.4,0.785837991888633,1,0,0,0,0
153,globalPerMotor,1,closing,160,6,3690.5,3,21,10234.4,17116.6,351419.4,13426.1,0.735837991888633,1,0,0,0,0
154,globalPerMotor,1,closing,160,7,4602.8,3,21,11045.6,17116.6,352718.6,12513.8,0.685837991888633,1,0,0,0,0
155,globalPerMotor,1,closing,160,8,5515.1,3,21,11918,17116.6,353950.2,11601.5,0.635837991888633,1,0,0,0,0
156,globalPerMotor,1,closing,160,9,6427.4,3,21,12744.6,17116.6,354895.2,10689.2,0.585837991888633,1,0,0,0,0
157,globalPerMotor,1,closing,160,10,7339.7,3,21,13552.2,17116.6,355795.8,9776.9,0.535837991888633,1,0,0,0,0
158,globalPerMotor,1,closing,160,11,8252,3,21,14345.4,17116.6,356674,8864.6,0.485837991888633,1,0,0,0,0
159,globalPerMotor,1,closing,160,12,9164.3,3,21,15163.4,17116.6,357495.4,7952.3,0.435837991888633,1,0,0,0,0
160,globalPerMotor,1,closing,160,13,10076.6,3,21,15882.6,17116.6,358214.6,7040,0.385837991888633,1,0,0,0,0
161,globalPerMotor,1,closing,160,14,10988.9,3,21,16437.6,17116.6,358769.6,6127.7,0.335837991888633,1,0,0,0,0
162,globalPerMotor,1,closing,160,15,11901.2,3,21,16816.8,17116.6,359148.8,5215.4,0.285837991888633,1,0,0,0,0
163,globalPerMotor,1,closing,160,16,12813.5,3,21,16944.2,17116.6,359276.2,4303.1,0.235837991888633,1,0,0,0,0
164,globalPerMotor,1,closing,160,17,13725.8,3,21,17050.2,17116.6,359382.2,3390.8,0.185837991888633,1,0,0,0,0
165,globalPerMotor,1,closing,160,18,14638.1,3,21,17116.6,17116.6,359448.6,2478.5,0.135837991888633,1,0,0,0,0
166,globalPerMotor,1,closing,160,19,15550.4,3,21,17116.6,17116.6,359448.6,1566.2,0.085837991888633,1,0,0,0,0
167,globalPerMotor,1,closing,160,20,16462.7,3,21,17116.6,17116.6,359448.6,653.899999999998,0.035837991888633,1,0,0,0,0
168,globalPerMotor,1,closing,160,21,17375,3,21,17375,17375,364875,0,0,1,0,0,1,1
190,globalPerMotor,1,closing,192,1,-871,3,21,7040.66666666667,17209,348104.333333333,18080,0.990902115532171,1,0,0,0,0
191,globalPerMotor,1,closing,192,2,41.3,3,21,7291.33333333333,17209,348595.666666667,17167.7,0.940902115532172,1,0,0,0,0
192,globalPerMotor,1,closing,192,3,953.6,3,21,8278.66666666667,17209,350540.666666667,16255.4,0.890902115532171,1,0,0,0,0
193,globalPerMotor,1,closing,192,4,1865.9,3,21,9159.66666666667,17209,352260.666666667,15343.1,0.840902115532171,1,0,0,0,0
194,globalPerMotor,1,closing,192,5,2778.2,3,21,9994.33333333333,17209,353698.333333333,14430.8,0.790902115532171,1,0,0,0,0
195,globalPerMotor,1,closing,192,6,3690.5,3,21,10906.6666666667,17209,354878.333333333,13518.5,0.740902115532171,1,0,0,0,0
196,globalPerMotor,1,closing,192,7,4602.8,3,21,11731.6666666667,17209,355909,12606.2,0.690902115532172,1,0,0,0,0
197,globalPerMotor,1,closing,192,8,5515.1,3,21,12628.3333333333,17209,356808.333333333,11693.9,0.640902115532171,1,0,0,0,0
198,globalPerMotor,1,closing,192,9,6427.4,3,21,13458.3333333333,17209,357638.333333333,10781.6,0.590902115532171,1,0,0,0,0
