case_id,grid,motor,pwm,q_initial,duration,sample_index,time_s,position
96,perCombination,1,128,9444.6,0.2,1,0.2,16220.5
97,perCombination,1,128,10303.2,0.2,0,0,10303.2
97,perCombination,1,128,10303.2,0.2,1,0.2,16686.6666666667
98,perCombination,1,128,11161.8,0.2,0,0,11161.8
98,perCombination,1,128,11161.8,0.2,1,0.2,16922
99,perCombination,1,128,12020.4,0.2,0,0,12020.4
99,perCombination,1,128,12020.4,0.2,1,0.2,17099.6666666667
100,perCombination,1,128,12879,0.2,0,0,12879
100,perCombination,1,128,12879,0.2,1,0.2,17101
101,perCombination,1,128,13737.6,0.2,0,0,13737.6
101,perCombination,1,128,13737.6,0.2,1,0.2,17101
102,perCombination,1,128,14596.2,0.2,0,0,14596.2
102,perCombination,1,128,14596.2,0.2,1,0.2,17101
103,perCombination,1,128,15454.8,0.2,0,0,15454.8
103,perCombination,1,128,15454.8,0.2,1,0.2,17101
104,perCombination,1,128,16313.4,0.2,0,0,16313.4
104,perCombination,1,128,16313.4,0.2,1,0.2,17101
105,perCombination,1,128,17172,0.2,0,0,17172
105,perCombination,1,128,17172,0.2,1,0.2,17172
127,perCombination,1,160,0,0.2,0,0,0
127,perCombination,1,160,0,0.2,1,0.2,9023.8
128,perCombination,1,160,860.05,0.2,0,0,860.05
128,perCombination,1,160,860.05,0.2,1,0.2,10189.6
129,perCombination,1,160,1720.1,0.2,0,0,1720.1
129,perCombination,1,160,1720.1,0.2,1,0.2,10982.8
130,perCombination,1,160,2580.15,0.2,0,0,2580.15
130,perCombination,1,160,2580.15,0.2,1,0.2,11710.4
131,perCombination,1,160,3440.2,0.2,0,0,3440.2
131,perCombination,1,160,3440.2,0.2,1,0.2,12455.8
132,perCombination,1,160,4300.25,0.2,0,0,4300.25
132,perCombination,1,160,4300.25,0.2,1,0.2,13194.2
133,perCombination,1,160,5160.3,0.2,0,0,5160.3
133,perCombination,1,160,5160.3,0.2,1,0.2,13908.6
134,perCombination,1,160,6020.35,0.2,0,0,6020.35
134,perCombination,1,160,6020.35,0.2,1,0.2,14663.8
135,perCombination,1,160,6880.4,0.2,0,0,6880.4
135,perCombination,1,160,6880.4,0.2,1,0.2,15381
136,perCombination,1,160,7740.45,0.2,0,0,7740.45
136,perCombination,1,160,7740.45,0.2,1,0.2,16024.2
137,perCombination,1,160,8600.5,0.2,0,0,8600.5
137,perCombination,1,160,8600.5,0.2,1,0.2,16496
138,perCombination,1,160,9460.55,0.2,0,0,9460.55
138,perCombination,1,160,9460.55,0.2,1,0.2,16830.2
139,perCombination,1,160,10320.6,0.2,0,0,10320.6
139,perCombination,1,160,10320.6,0.2,1,0.2,16935.2
140,perCombination,1,160,11180.65,0.2,0,0,11180.65
140,perCombination,1,160,11180.65,0.2,1,0.2,17028.2
141,perCombination,1,160,12040.7,0.2,0,0,12040.7
141,perCombination,1,160,12040.7,0.2,1,0.2,17113.2
142,perCombination,1,160,12900.75,0.2,0,0,12900.75
142,perCombination,1,160,12900.75,0.2,1,0.2,17116.6
143,perCombination,1,160,13760.8,0.2,0,0,13760.8
143,perCombination,1,160,13760.8,0.2,1,0.2,17116.6
144,perCombination,1,160,14620.85,0.2,0,0,14620.85
144,perCombination,1,160,14620.85,0.2,1,0.2,17116.6
145,perCombination,1,160,15480.9,0.2,0,0,15480.9
145,perCombination,1,160,15480.9,0.2,1,0.2,17116.6
146,perCombination,1,160,16340.95,0.2,0,0,16340.95
146,perCombination,1,160,16340.95,0.2,1,0.2,17116.6
147,perCombination,1,160,17201,0.2,0,0,17201
147,perCombination,1,160,17201,0.2,1,0.2,17201
169,perCombination,1,192,0,0.2,0,0,0
169,perCombination,1,192,0,0.2,1,0.2,9863.66666666667
170,perCombination,1,192,864.4,0.2,0,0,864.4
170,perCombination,1,192,864.4,0.2,1,0.2,11039
171,perCombination,1,192,1728.8,0.2,0,0,1728.8
171,perCombination,1,192,1728.8,0.2,1,0.2,11831
172,perCombination,1,192,2593.2,0.2,0,0,2593.2
172,perCombination,1,192,2593.2,0.2,1,0.2,12678
173,perCombination,1,192,3457.6,0.2,0,0,3457.6
173,perCombination,1,192,3457.6,0.2,1,0.2,13458.3333333333
174,perCombination,1,192,4322,0.2,0,0,4322
174,perCombination,1,192,4322,0.2,1,0.2,14285.3333333333
175,perCombination,1,192,5186.4,0.2,0,0,5186.4
175,perCombination,1,192,5186.4,0.2,1,0.2,15099.6666666667
176,perCombination,1,192,6050.8,0.2,0,0,6050.8
176,perCombination,1,192,6050.8,0.2,1,0.2,15899
177,perCombination,1,192,6915.2,0.2,0,0,6915.2
177,perCombination,1,192,6915.2,0.2,1,0.2,16581.3333333333
178,perCombination,1,192,7779.6,0.2,0,0,7779.6
178,perCombination,1,192,7779.6,0.2,1,0.2,16916.3333333333
179,perCombination,1,192,8644,0.2,0,0,8644
179,perCombination,1,192,8644,0.2,1,0.2,17169
180,perCombination,1,192,9508.4,0.2,0,0,9508.4
180,perCombination,1,192,9508.4,0.2,1,0.2,17209
181,perCombination,1,192,10372.8,0.2,0,0,10372.8
181,perCombination,1,192,10372.8,0.2,1,0.2,17209
182,perCombination,1,192,11237.2,0.2,0,0,11237.2
182,perCombination,1,192,11237.2,0.2,1,0.2,17209
183,perCombination,1,192,12101.6,0.2,0,0,12101.6
183,perCombination,1,192,12101.6,0.2,1,0.2,17209
184,perCombination,1,192,12966,0.2,0,0,12966
184,perCombination,1,192,12966,0.2,1,0.2,17209
185,perCombination,1,192,13830.4,0.2,0,0,13830.4
185,perCombination,1,192,13830.4,0.2,1,0.2,17209
186,perCombination,1,192,14694.8,0.2,0,0,14694.8
186,perCombination,1,192,14694.8,0.2,1,0.2,17209
