case_id,grid,motor,direction,pwm,initial_index,q_initial,duration,n_points,first,q_final,trajectory_sum,displacement,abs_stroke_fraction,monotonic,n_reverse_steps,minimum_directed_step,out_of_curve_domain,held_initial
386,perCombination,1,opening,-128,8,5648.15,0.2,1,-493,-493,-493,-6141.15,0.336575139756659,1,0,6141.15,0,0
387,perCombination,1,opening,-128,9,6534.6,0.2,1,-493,-493,-493,-7027.6,0.385158390880193,1,0,7027.6,0,0
388,perCombination,1,opening,-128,10,7421.05,0.2,1,-484.5,-484.5,-484.5,-7905.55,0.433275786473748,1,0,7905.55,0,0
389,perCombination,1,opening,-128,11,8307.5,0.2,1,-361.666666666667,-361.666666666667,-361.666666666667,-8669.16666666667,0.475126968467975,1,0,8669.16666666667,0,0
390,perCombination,1,opening,-128,12,9193.95,0.2,1,-92.1666666666667,-92.1666666666667,-92.1666666666667,-9286.11666666667,0.508939858964522,1,0,9286.11666666667,0,0
391,perCombination,1,opening,-128,13,10080.4,0.2,1,487.166666666667,487.166666666667,487.166666666667,-9593.23333333333,0.52577185867222,1,0,9593.23333333333,0,0
392,perCombination,1,opening,-128,14,10966.85,0.2,1,1355.33333333333,1355.33333333333,1355.33333333333,-9611.51666666667,0.526773904782783,1,0,9611.51666666667,0,0
393,perCombination,1,opening,-128,15,11853.3,0.2,1,2287.83333333333,2287.83333333333,2287.83333333333,-9565.46666666667,0.524250063940955,1,0,9565.46666666667,0,0
394,perCombination,1,opening,-128,16,12739.75,0.2,1,3268.5,3268.5,3268.5,-9471.25,0.519086375095911,1,0,9471.25,0,0
395,perCombination,1,opening,-128,17,13626.2,0.2,1,4196.66666666667,4196.66666666667,4196.66666666667,-9429.53333333333,0.516800029230151,1,0,9429.53333333333,0,0
396,perCombination,1,opening,-128,18,14512.65,0.2,1,5170,5170,5170,-9342.65,0.512038254959991,1,0,9342.65,0,0
397,perCombination,1,opening,-128,19,15399.1,0.2,1,6141.66666666667,6141.66666666667,6141.66666666667,-9257.43333333333,0.507367824911396,1,0,9257.43333333333,0,0
398,perCombination,1,opening,-128,20,16285.55,0.2,1,7108.83333333333,7108.83333333333,7108.83333333333,-9176.71666666667,0.502944024261025,1,0,9176.71666666667,0,0
399,perCombination,1,opening,-128,21,17172,0.2,1,8448.83333333333,8448.83333333333,8448.83333333333,-8723.16666666667,0.478086521246666,1,0,8723.16666666667,0,0
421,perCombination,1,opening,-160,1,-688,0.2,1,-688,-688,-688,0,0,1,0,-0,1,1
422,perCombination,1,opening,-160,2,206.4,0.2,1,-595.8,-595.8,-595.8,-802.2,0.0439658007234462,1,0,802.2,0,0
423,perCombination,1,opening,-160,3,1100.8,0.2,1,-595.8,-595.8,-595.8,-1696.6,0.092984763783843,1,0,1696.6,0,0
424,perCombination,1,opening,-160,4,1995.2,0.2,1,-595.8,-595.8,-595.8,-2591,0.14200372684424,1,0,2591,0,0
425,perCombination,1,opening,-160,5,2889.6,0.2,1,-595.8,-595.8,-595.8,-3485.4,0.191022689904637,1,0,3485.4,0,0
426,perCombination,1,opening,-160,6,3784,0.2,1,-595.8,-595.8,-595.8,-4379.8,0.240041652965033,1,0,4379.8,0,0
427,perCombination,1,opening,-160,7,4678.4,0.2,1,-595.8,-595.8,-595.8,-5274.2,0.28906061602543,1,0,5274.2,0,0
428,perCombination,1,opening,-160,8,5572.8,0.2,1,-595.8,-595.8,-595.8,-6168.6,0.338079579085827,1,0,6168.6,0,0
429,perCombination,1,opening,-160,9,6467.2,0.2,1,-595.8,-595.8,-595.8,-7063,0.387098542146224,1,0,7063,0,0
430,perCombination,1,opening,-160,10,7361.6,0.2,1,-595.8,-595.8,-595.8,-7957.4,0.436117505206621,1,0,7957.4,0,0
431,perCombination,1,opening,-160,11,8256,0.2,1,-588.4,-588.4,-588.4,-8844.4,0.484730899923271,1,0,8844.4,0,0
432,perCombination,1,opening,-160,12,9150.4,0.2,1,-483.4,-483.4,-483.4,-9633.8,0.527995177025101,1,0,9633.8,0,0
433,perCombination,1,opening,-160,13,10044.8,0.2,1,-263.4,-263.4,-263.4,-10308.2,0.564956702838978,1,0,10308.2,0,0
434,perCombination,1,opening,-160,14,10939.2,0.2,1,322.8,322.8,322.8,-10616.4,0.581848076290694,1,0,10616.4,0,0
435,perCombination,1,opening,-160,15,11833.6,0.2,1,1192.2,1192.2,1192.2,-10641.4,0.583218239614162,1,0,10641.4,0,0
436,perCombination,1,opening,-160,16,12728,0.2,1,2163.2,2163.2,2163.2,-10564.8,0.579020059191055,1,0,10564.8,0,0
437,perCombination,1,opening,-160,17,13622.4,0.2,1,3079.8,3079.8,3079.8,-10542.6,0.577803354159816,1,0,10542.6,0,0
438,perCombination,1,opening,-160,18,14516.8,0.2,1,4049.6,4049.6,4049.6,-10467.2,0.573670941576236,1,0,10467.2,0,0
439,perCombination,1,opening,-160,19,15411.2,0.2,1,5018.6,5018.6,5018.6,-10392.6,0.569582374219007,1,0,10392.6,0,0
440,perCombination,1,opening,-160,20,16305.6,0.2,1,5983.8,5983.8,5983.8,-10321.8,0.565702071686945,1,0,10321.8,0,0
441,perCombination,1,opening,-160,21,17200,0.2,1,7267.2,7267.2,7267.2,-9932.8,0.54438233037378,1,0,9932.8,0,0
463,perCombination,1,opening,-192,1,-707,0.2,1,-707,-707,-707,0,0,1,0,-0,1,1
464,perCombination,1,opening,-192,2,192.75,0.2,1,-659.25,-659.25,-659.25,-852,0.0466951660637948,1,0,852,0,0
465,perCombination,1,opening,-192,3,1092.5,0.2,1,-659.25,-659.25,-659.25,-1751.75,0.0960073440754138,1,0,1751.75,0,0
466,perCombination,1,opening,-192,4,1992.25,0.2,1,-659.25,-659.25,-659.25,-2651.5,0.145319522087033,1,0,2651.5,0,0
467,perCombination,1,opening,-192,5,2892,0.2,1,-659.25,-659.25,-659.25,-3551.25,0.194631700098652,1,0,3551.25,0,0
468,perCombination,1,opening,-192,6,3791.75,0.2,1,-659.25,-659.25,-659.25,-4451,0.243943878110271,1,0,4451,0,0
469,perCombination,1,opening,-192,7,4691.5,0.2,1,-659.25,-659.25,-659.25,-5350.75,0.29325605612189,1,0,5350.75,0,0
470,perCombination,1,opening,-192,8,5591.25,0.2,1,-659.25,-659.25,-659.25,-6250.5,0.342568234133509,1,0,6250.5,0,0
471,perCombination,1,opening,-192,9,6491,0.2,1,-659.25,-659.25,-659.25,-7150.25,0.391880412145128,1,0,7150.25,0,0
472,perCombination,1,opening,-192,10,7390.75,0.2,1,-659.25,-659.25,-659.25,-8050,0.441192590156747,1,0,8050,0,0
473,perCombination,1,opening,-192,11,8290.5,0.2,1,-659.25,-659.25,-659.25,-8949.75,0.490504768168366,1,0,8949.75,0,0
474,perCombination,1,opening,-192,12,9190.25,0.2,1,-659.25,-659.25,-659.25,-9849.5,0.539816946179985,1,0,9849.5,0,0
475,perCombination,1,opening,-192,13,10090,0.2,1,-658,-658,-658,-10748,0.58906061602543,1,0,10748,0,0
476,perCombination,1,opening,-192,14,10989.75,0.2,1,-504.75,-504.75,-504.75,-11494.5,0.629973692864189,1,0,11494.5,0,0
477,perCombination,1,opening,-192,15,11889.5,0.2,1,218.5,218.5,218.5,-11671,0.639647045927875,1,0,11671,0,0
478,perCombination,1,opening,-192,16,12789.25,0.2,1,1160.75,1160.75,1160.75,-11628.5,0.637317768277979,1,0,11628.5,0,0
479,perCombination,1,opening,-192,17,13689,0.2,1,2112.5,2112.5,2112.5,-11576.5,0.634467828565165,1,0,11576.5,0,0
480,perCombination,1,opening,-192,18,14588.75,0.2,1,3126,3126,3126,-11462.75,0.628233585443385,1,0,11462.75,0,0
481,perCombination,1,opening,-192,19,15488.5,0.2,1,4082,4082,4082,-11406.5,0.625150717965582,1,0,11406.5,0,0
482,perCombination,1,opening,-192,20,16388.25,0.2,1,5038,5038,5038,-11350.25,0.622067850487778,1,0,11350.25,0,0
483,perCombination,1,opening,-192,21,17288,0.2,1,6347.75,6347.75,6347.75,-10940.25,0.5995971719829,1,0,10940.25,0,0
505,perCombination,1,opening,-224,1,-788,0.2,1,-788,-788,-788,0,0,1,0,-0,1,1
506,perCombination,1,opening,-224,2,115.45,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-821.783333333333,0.0450390953268296,1,0,821.783333333333,0,0
507,perCombination,1,opening,-224,3,1018.9,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-1725.23333333333,0.0945540575103219,1,0,1725.23333333333,0,0
508,perCombination,1,opening,-224,4,1922.35,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-2628.68333333333,0.144069019693814,1,0,2628.68333333333,0,0
509,perCombination,1,opening,-224,5,2825.8,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-3532.13333333333,0.193583981877306,1,0,3532.13333333333,0,0
510,perCombination,1,opening,-224,6,3729.25,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-4435.58333333333,0.243098944060799,1,0,4435.58333333333,0,0
511,perCombination,1,opening,-224,7,4632.7,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-5339.03333333333,0.292613906244291,1,0,5339.03333333333,0,0
512,perCombination,1,opening,-224,8,5536.15,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-6242.48333333333,0.342128868427783,1,0,6242.48333333333,0,0
513,perCombination,1,opening,-224,9,6439.6,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-7145.93333333333,0.391643830611276,1,0,7145.93333333333,0,0
514,perCombination,1,opening,-224,10,7343.05,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-8049.38333333333,0.441158792794768,1,0,8049.38333333333,0,0
515,perCombination,1,opening,-224,11,8246.5,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-8952.83333333333,0.49067375497826,1,0,8952.83333333333,0,0
516,perCombination,1,opening,-224,12,9149.95,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-9856.28333333333,0.540188717161752,1,0,9856.28333333333,0,0
517,perCombination,1,opening,-224,13,10053.4,0.2,1,-706.333333333333,-706.333333333333,-706.333333333333,-10759.7333333333,0.589703679345245,1,0,10759.7333333333,0,0
518,perCombination,1,opening,-224,14,10956.85,0.2,1,-650.666666666667,-650.666666666667,-650.666666666667,-11607.5166666667,0.636167744528481,1,0,11607.5166666667,0,0
519,perCombination,1,opening,-224,15,11860.3,0.2,1,-237.666666666667,-237.666666666667,-237.666666666667,-12097.9666666667,0.663047608608279,1,0,12097.9666666667,0,0
520,perCombination,1,opening,-224,16,12763.75,0.2,1,573.666666666667,573.666666666667,573.666666666667,-12190.0833333333,0.668096203734152,1,0,12190.0833333333,0,0
521,perCombination,1,opening,-224,17,13667.2,0.2,1,1596.83333333333,1596.83333333333,1596.83333333333,-12070.3666666667,0.661534948299171,1,0,12070.3666666667,0,0
522,perCombination,1,opening,-224,18,14570.65,0.2,1,2556.16666666667,2556.16666666667,2556.16666666667,-12014.4833333333,0.658472176550111,1,0,12014.4833333333,0,0
523,perCombination,1,opening,-224,19,15474.1,0.2,1,3546.5,3546.5,3546.5,-11927.6,0.653710402279952,1,0,11927.6,0,0
524,perCombination,1,opening,-224,20,16377.55,0.2,1,4535.83333333333,4535.83333333333,4535.83333333333,-11841.7166666667,0.649003434542731,1,0,11841.7166666667,0,0
525,perCombination,1,opening,-224,21,17281,0.2,1,5833.66666666667,5833.66666666667,5833.66666666667,-11447.3333333333,0.627388651393913,1,0,11447.3333333333,0,0
547,perCombination,1,opening,-255,1,-871,0.2,1,-871,-871,-871,0,0,1,0,-0,1,1
548,perCombination,1,opening,-255,2,41.3,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-829.966666666667,0.0454875954547115,1,0,829.966666666667,0,0
549,perCombination,1,opening,-255,3,953.6,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-1742.26666666667,0.0954875954547115,1,0,1742.26666666667,0,0
550,perCombination,1,opening,-255,4,1865.9,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-2654.56666666667,0.145487595454712,1,0,2654.56666666667,0,0
551,perCombination,1,opening,-255,5,2778.2,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-3566.86666666667,0.195487595454712,1,0,3566.86666666667,0,0
552,perCombination,1,opening,-255,6,3690.5,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-4479.16666666667,0.245487595454712,1,0,4479.16666666667,0,0
553,perCombination,1,opening,-255,7,4602.8,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-5391.46666666667,0.295487595454712,1,0,5391.46666666667,0,0
554,perCombination,1,opening,-255,8,5515.1,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-6303.76666666667,0.345487595454712,1,0,6303.76666666667,0,0
555,perCombination,1,opening,-255,9,6427.4,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-7216.06666666667,0.395487595454712,1,0,7216.06666666667,0,0
556,perCombination,1,opening,-255,10,7339.7,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-8128.36666666667,0.445487595454712,1,0,8128.36666666667,0,0
557,perCombination,1,opening,-255,11,8252,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-9040.66666666667,0.495487595454711,1,0,9040.66666666667,0,0
558,perCombination,1,opening,-255,12,9164.3,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-9952.96666666667,0.545487595454711,1,0,9952.96666666667,0,0
559,perCombination,1,opening,-255,13,10076.6,0.2,1,-788.666666666667,-788.666666666667,-788.666666666667,-10865.2666666667,0.595487595454712,1,0,10865.2666666667,0,0
560,perCombination,1,opening,-255,14,10988.9,0.2,1,-787.833333333333,-787.833333333333,-787.833333333333,-11776.7333333333,0.645441923343929,1,0,11776.7333333333,0,0
561,perCombination,1,opening,-255,15,11901.2,0.2,1,-642.333333333333,-642.333333333333,-642.333333333333,-12543.5333333333,0.687467572801345,1,0,12543.5333333333,0,0
562,perCombination,1,opening,-255,16,12813.5,0.2,1,-17.6666666666667,-17.6666666666667,-17.6666666666667,-12831.1666666667,0.703231758558953,1,0,12831.1666666667,0,0
563,perCombination,1,opening,-255,17,13725.8,0.2,1,875.666666666667,875.666666666667,875.666666666667,-12850.1333333333,0.704271255800358,1,0,12850.1333333333,0,0
564,perCombination,1,opening,-255,18,14638.1,0.2,1,1851.16666666667,1851.16666666667,1851.16666666667,-12786.9333333333,0.700807482918631,1,0,12786.9333333333,0,0
565,perCombination,1,opening,-255,19,15550.4,0.2,1,2825.83333333333,2825.83333333333,2825.83333333333,-12724.5666666667,0.697389382147685,1,0,12724.5666666667,0,0
566,perCombination,1,opening,-255,20,16462.7,0.2,1,3801,3801,3801,-12661.7,0.693943878110271,1,0,12661.7,0,0
567,perCombination,1,opening,-255,21,17375,0.2,1,5034.33333333333,5034.33333333333,5034.33333333333,-12340.6666666667,0.676349154152508,1,0,12340.6666666667,0,0
589,perCombination,2,closing,64,1,0,0.2,1,1868.33333333333,1868.33333333333,1868.33333333333,1868.33333333333,0.256006211747511,1,0,1868.33333333333,0,0
590,perCombination,2,closing,64,2,263.25,0.2,1,2081,2081,2081,1817.75,0.249075089065497,1,0,1817.75,0,0
591,perCombination,2,closing,64,3,526.5,0.2,1,2175.66666666667,2175.66666666667,2175.66666666667,1649.16666666667,0.225975153009957,1,0,1649.16666666667,0,0
592,perCombination,2,closing,64,4,789.75,0.2,1,2252,2252,2252,1462.25,0.200363113181694,1,0,1462.25,0,0
593,perCombination,2,closing,64,5,1053,0.2,1,2312.33333333333,2312.33333333333,2312.33333333333,1259.33333333333,0.172558691879054,1,0,1259.33333333333,0,0
594,perCombination,2,closing,64,6,1316.25,0.2,1,2362.33333333333,2362.33333333333,2362.33333333333,1046.08333333333,0.143338357540879,1,0,1046.08333333333,0,0
595,perCombination,2,closing,64,7,1579.5,0.2,1,2402,2402,2402,822.5,0.112702110167169,1,0,822.5,0,0
596,perCombination,2,closing,64,8,1842.75,0.2,1,2426.66666666667,2426.66666666667,2426.66666666667,583.916666666667,0.0800105051612314,1,0,583.916666666667,0,0
597,perCombination,2,closing,64,9,2106,0.2,1,2434.33333333333,2434.33333333333,2434.33333333333,328.333333333333,0.0449894948387686,1,0,328.333333333333,0,0
598,perCombination,2,closing,64,10,2369.25,0.2,1,2473,2473,2473,103.75,0.0142162236229104,1,0,103.75,0,0
599,perCombination,2,closing,64,11,2632.5,0.2,1,2703.66666666667,2703.66666666667,2703.66666666667,71.1666666666665,0.00975153009957064,1,0,71.1666666666665,0,0
600,perCombination,2,closing,64,12,2895.75,0.2,1,3238,3238,3238,342.25,0.0468964099753357,1,0,342.25,0,0
601,perCombination,2,closing,64,13,3159,0.2,1,3522.66666666667,3522.66666666667,3522.66666666667,363.666666666667,0.0498310039280168,1,0,363.666666666667,0,0
602,perCombination,2,closing,64,14,3422.25,0.2,1,3598,3598,3598,175.75,0.0240819402576048,1,0,175.75,0,0
603,perCombination,2,closing,64,15,3685.5,0.2,1,3685.5,3685.5,3685.5,0,0,1,0,0,1,1
604,perCombination,2,closing,64,16,3948.75,0.2,1,3948.75,3948.75,3948.75,0,0,1,0,0,1,1
605,perCombination,2,closing,64,17,4212,0.2,1,4212,4212,4212,0,0,1,0,0,1,1
606,perCombination,2,closing,64,18,4475.25,0.2,1,4475.25,4475.25,4475.25,0,0,1,0,0,1,1
607,perCombination,2,closing,64,19,4738.5,0.2,1,4738.5,4738.5,4738.5,0,0,1,0,0,1,1
608,perCombination,2,closing,64,20,5001.75,0.2,1,5001.75,5001.75,5001.75,0,0,1,0,0,1,1
609,perCombination,2,closing,64,21,5265,0.2,1,5265,5265,5265,0,0,1,0,0,1,1
631,perCombination,2,closing,96,1,0,0.2,1,3618.75,3618.75,3618.75,3618.75,0.495855028775007,1,0,3618.75,0,0
632,perCombination,2,closing,96,2,325.25,0.2,1,3780,3780,3780,3454.75,0.473383118662647,1,0,3454.75,0,0
633,perCombination,2,closing,96,3,650.5,0.2,1,3866.5,3866.5,3866.5,3216,0.440668676349685,1,0,3216,0,0
634,perCombination,2,closing,96,4,975.75,0.2,1,3944.5,3944.5,3944.5,2968.75,0.40678953137846,1,0,2968.75,0,0
635,perCombination,2,closing,96,5,1301,0.2,1,4015.25,4015.25,4015.25,2714.25,0.371916963551658,1,0,2714.25,0,0
636,perCombination,2,closing,96,6,1626.25,0.2,1,4079.75,4079.75,4079.75,2453.5,0.336187996711428,1,0,2453.5,0,0
637,perCombination,2,closing,96,7,1951.5,0.2,1,4149,4149,4149,2197.5,0.301109893121403,1,0,2197.5,0,0
638,perCombination,2,closing,96,8,2276.75,0.2,1,4211.75,4211.75,4211.75,1935,0.265141134557413,1,0,1935,0,0
639,perCombination,2,closing,96,9,2602,0.2,1,4268.25,4268.25,4268.25,1666.25,0.228315976979995,1,0,1666.25,0,0
640,perCombination,2,closing,96,10,2927.25,0.2,1,4300.25,4300.25,4300.25,1373,0.188133735269937,1,0,1373,0,0
641,perCombination,2,closing,96,11,3252.5,0.2,1,4314.25,4314.25,4314.25,1061.75,0.145485064401206,1,0,1061.75,0,0
642,perCombination,2,closing,96,12,3577.75,0.2,1,4324.25,4324.25,4324.25,746.5,0.102288298163881,1,0,746.5,0,0
643,perCombination,2,closing,96,13,3903,0.2,1,4335.25,4335.25,4335.25,432.25,0.0592285557687038,1,0,432.25,0,0
644,perCombination,2,closing,96,14,4228.25,0.2,1,4337.25,4337.25,4337.25,109,0.0149355987941902,1,0,109,0,0
645,perCombination,2,closing,96,15,4553.5,0.2,1,5190.75,5190.75,5190.75,637.25,0.0873184434091532,1,0,637.25,0,0
646,perCombination,2,closing,96,16,4878.75,0.2,1,5425.25,5425.25,5425.25,546.5,0.0748835297341737,1,0,546.5,0,0
647,perCombination,2,closing,96,17,5204,0.2,1,5433.75,5433.75,5433.75,229.75,0.0314812277336257,1,0,229.75,0,0
648,perCombination,2,closing,96,18,5529.25,0.2,1,5529.25,5529.25,5529.25,0,0,1,0,0,1,1
649,perCombination,2,closing,96,19,5854.5,0.2,1,5854.5,5854.5,5854.5,0,0,1,0,0,1,1
650,perCombination,2,closing,96,20,6179.75,0.2,1,6179.75,6179.75,6179.75,0,0,1,0,0,1,1
651,perCombination,2,closing,96,21,6505,0.2,1,6505,6505,6505,0,0,1,0,0,1,1
673,perCombination,2,closing,128,1,0,0.2,1,5522.66666666667,5522.66666666667,5522.66666666667,5522.66666666667,0.756737005572303,1,0,5522.66666666667,0,0
674,perCombination,2,closing,128,2,331.9,0.2,1,5745,5745,5745,5413.1,0.741723759934229,1,0,5413.1,0,0
675,perCombination,2,closing,128,3,663.8,0.2,1,5838.83333333333,5838.83333333333,5838.83333333333,5175.03333333333,0.709102950580068,1,0,5175.03333333333,0,0
676,perCombination,2,closing,128,4,995.7,0.2,1,5888.33333333333,5888.33333333333,5888.33333333333,4892.63333333333,0.670407417557322,1,0,4892.63333333333,0,0
677,perCombination,2,closing,128,5,1327.6,0.2,1,5921.33333333333,5921.33333333333,5921.33333333333,4593.73333333333,0.629450991139125,1,0,4593.73333333333,0,0
678,perCombination,2,closing,128,6,1659.5,0.2,1,5953,5953,5953,4293.5,0.58831186626473,1,0,4293.5,0,0
679,perCombination,2,closing,128,7,1991.4,0.2,1,5980.66666666667,5980.66666666667,5980.66666666667,3989.26666666667,0.546624646021741,1,0,3989.26666666667,0,0
680,perCombination,2,closing,128,8,2323.3,0.2,1,6000.83333333333,6000.83333333333,6000.83333333333,3677.53333333333,0.503909746962638,1,0,3677.53333333333,0,0
681,perCombination,2,closing,128,9,2655.2,0.2,1,6018.16666666667,6018.16666666667,6018.16666666667,3362.96666666667,0.460806613684114,1,0,3362.96666666667,0,0
682,perCombination,2,closing,128,10,2987.1,0.2,1,6033.33333333333,6033.33333333333,6033.33333333333,3046.23333333333,0.417406595414269,1,0,3046.23333333333,0,0
683,perCombination,2,closing,128,11,3319,0.2,1,6034.66666666667,6034.66666666667,6034.66666666667,2715.66666666667,0.372111080661368,1,0,2715.66666666667,0,0
684,perCombination,2,closing,128,12,3650.9,0.2,1,6035.16666666667,6035.16666666667,6035.16666666667,2384.26666666667,0.326701379373344,1,0,2384.26666666667,0,0
685,perCombination,2,closing,128,13,3982.8,0.2,1,6036.16666666667,6036.16666666667,6036.16666666667,2053.36666666667,0.281360190006394,1,0,2053.36666666667,0,0
686,perCombination,2,closing,128,14,4314.7,0.2,1,6038.16666666667,6038.16666666667,6038.16666666667,1723.46666666667,0.236156024481593,1,0,1723.46666666667,0,0
687,perCombination,2,closing,128,15,4646.6,0.2,1,6049,6049,6049,1402.4,0.192162236229104,1,0,1402.4,0,0
688,perCombination,2,closing,128,16,4978.5,0.2,1,6064.16666666667,6064.16666666667,6064.16666666667,1085.66666666667,0.148762217959258,1,0,1085.66666666667,0,0
689,perCombination,2,closing,128,17,5310.4,0.2,1,6076.66666666667,6076.66666666667,6076.66666666667,766.266666666667,0.104996802777017,1,0,766.266666666667,0,0
690,perCombination,2,closing,128,18,5642.3,0.2,1,6082.66666666667,6082.66666666667,6082.66666666667,440.366666666667,0.0603407326208094,1,0,440.366666666667,0,0
691,perCombination,2,closing,128,19,5974.2,0.2,1,6095.5,6095.5,6095.5,121.3,0.0166209920526172,1,0,121.3,0,0
692,perCombination,2,closing,128,20,6306.1,0.2,1,6306.1,6306.1,6306.1,0,0,1,0,0,1,1
693,perCombination,2,closing,128,21,6638,0.2,1,6638,6638,6638,0,0,1,0,0,1,1
715,perCombination,2,closing,160,1,0,0.2,1,6205.6,6205.6,6205.6,6205.6,0.850315154836942,1,0,6205.6,0,0
716,perCombination,2,closing,160,2,332.9,0.2,1,6269.6,6269.6,6269.6,5936.7,0.813469443683201,1,0,5936.7,0,0
717,perCombination,2,closing,160,3,665.8,0.2,1,6297.6,6297.6,6297.6,5631.8,0.771690874212113,1,0,5631.8,0,0
718,perCombination,2,closing,160,4,998.7,0.2,1,6320.6,6320.6,6320.6,5321.9,0.729227185530282,1,0,5321.9,0,0
719,perCombination,2,closing,160,5,1331.6,0.2,1,6345,6345,6345,5013.4,0.68695533022746,1,0,5013.4,0,0
720,perCombination,2,closing,160,6,1664.5,0.2,1,6368.2,6368.2,6368.2,4703.7,0.644519046314059,1,0,4703.7,0,0
721,perCombination,2,closing,160,7,1997.4,0.2,1,6389.4,6389.4,6389.4,4392,0.601808714716361,1,0,4392,0,0
722,perCombination,2,closing,160,8,2330.3,0.2,1,6409.4,6409.4,6409.4,4079.1,0.558933954508084,1,0,4079.1,0,0
723,perCombination,2,closing,160,9,2663.2,0.2,1,6422,6422,6422,3758.8,0.515045217867909,1,0,3758.8,0,0
724,perCombination,2,closing,160,10,2996.1,0.2,1,6435.6,6435.6,6435.6,3439.5,0.471293505069882,1,0,3439.5,0,0
725,perCombination,2,closing,160,11,3329,0.2,1,6443.6,6443.6,6443.6,3114.6,0.426774458755824,1,0,3114.6,0,0
726,perCombination,2,closing,160,12,3661.9,0.2,1,6444.4,6444.4,6444.4,2782.5,0.381268840778295,1,0,2782.5,0,0
727,perCombination,2,closing,160,13,3994.8,0.2,1,6444.4,6444.4,6444.4,2449.6,0.335653603727048,1,0,2449.6,0,0
728,perCombination,2,closing,160,14,4327.7,0.2,1,6446,6446,6446,2118.3,0.290257604823239,1,0,2118.3,0,0
729,perCombination,2,closing,160,15,4660.6,0.2,1,6454,6454,6454,1793.4,0.245738558509181,1,0,1793.4,0,0
730,perCombination,2,closing,160,16,4993.5,0.2,1,6464.2,6464.2,6464.2,1470.7,0.201520964647849,1,0,1470.7,0,0
731,perCombination,2,closing,160,17,5326.4,0.2,1,6465.4,6465.4,6465.4,1139,0.15607015620718,1,0,1139,0,0
732,perCombination,2,closing,160,18,5659.3,0.2,1,6467.4,6467.4,6467.4,808.099999999999,0.11072896684023,1,0,808.099999999999,0,0
733,perCombination,2,closing,160,19,5992.2,0.2,1,6479.6,6479.6,6479.6,487.400000000001,0.0667854206631955,1,0,487.400000000001,0,0
734,perCombination,2,closing,160,20,6325.1,0.2,1,6482.8,6482.8,6482.8,157.7,0.0216086599068238,1,0,157.7,0,0
735,perCombination,2,closing,160,21,6658,0.2,1,6658,6658,6658,0,0,1,0,0,1,1
757,perCombination,2,closing,192,1,0,0.2,1,6521,6521,6521,6521,0.893532474650589,1,0,6521,0,0
758,perCombination,2,closing,192,2,326.25,0.2,1,6521,6521,6521,6194.75,0.84882844614963,1,0,6194.75,0,0
759,perCombination,2,closing,192,3,652.5,0.2,1,6521,6521,6521,5868.5,0.804124417648671,1,0,5868.5,0,0
760,perCombination,2,closing,192,4,978.75,0.2,1,6521,6521,6521,5542.25,0.759420389147712,1,0,5542.25,0,0
761,perCombination,2,closing,192,5,1305,0.2,1,6521,6521,6521,5216,0.714716360646752,1,0,5216,0,0
762,perCombination,2,closing,192,6,1631.25,0.2,1,6521,6521,6521,4889.75,0.670012332145793,1,0,4889.75,0,0
763,perCombination,2,closing,192,7,1957.5,0.2,1,6521,6521,6521,4563.5,0.625308303644834,1,0,4563.5,0,0
764,perCombination,2,closing,192,8,2283.75,0.2,1,6521,6521,6521,4237.25,0.580604275143875,1,0,4237.25,0,0
765,perCombination,2,closing,192,9,2610,0.2,1,6521,6521,6521,3911,0.535900246642916,1,0,3911,0,0
766,perCombination,2,closing,192,10,2936.25,0.2,1,6521,6521,6521,3584.75,0.491196218141957,1,0,3584.75,0,0
767,perCombination,2,closing,192,11,3262.5,0.2,1,6521,6521,6521,3258.5,0.446492189640998,1,0,3258.5,0,0
768,perCombination,2,closing,192,12,3588.75,0.2,1,6521,6521,6521,2932.25,0.401788161140038,1,0,2932.25,0,0
769,perCombination,2,closing,192,13,3915,0.2,1,6521,6521,6521,2606,0.357084132639079,1,0,2606,0,0
770,perCombination,2,closing,192,14,4241.25,0.2,1,6521,6521,6521,2279.75,0.31238010413812,1,0,2279.75,0,0
