case_id,grid,motor,direction,pwm,initial_index,q_initial,duration,n_points,first,q_final,trajectory_sum,displacement,abs_stroke_fraction,monotonic,n_reverse_steps,minimum_directed_step,out_of_curve_domain,held_initial
171,globalPerMotor,1,closing,192,3,953.6,0.2,1,11088.3333333333,11088.3333333333,11088.3333333333,10134.7333333333,0.555449596258541,1,0,10134.7333333333,0,0
172,globalPerMotor,1,closing,192,4,1865.9,0.2,1,11981,11981,11981,10115.1,0.55437356132851,1,0,10115.1,0,0
173,globalPerMotor,1,closing,192,5,2778.2,0.2,1,12825.6666666667,12825.6666666667,12825.6666666667,10047.4666666667,0.550666812817421,1,0,10047.4666666667,0,0
174,globalPerMotor,1,closing,192,6,3690.5,0.2,1,13703,13703,13703,10012.5,0.548750411048997,1,0,10012.5,0,0
175,globalPerMotor,1,closing,192,7,4602.8,0.2,1,14525.6666666667,14525.6666666667,14525.6666666667,9922.86666666666,0.543837918813256,1,0,9922.86666666666,0,0
176,globalPerMotor,1,closing,192,8,5515.1,0.2,1,15386.3333333333,15386.3333333333,15386.3333333333,9871.23333333333,0.541008074829186,1,0,9871.23333333333,0,0
177,globalPerMotor,1,closing,192,9,6427.4,0.2,1,16175.6666666667,16175.6666666667,16175.6666666667,9748.26666666667,0.534268698162154,1,0,9748.26666666667,0,0
178,globalPerMotor,1,closing,192,10,7339.7,0.2,1,16785.3333333333,16785.3333333333,16785.3333333333,9445.63333333333,0.517682414410464,1,0,9445.63333333333,0,0
179,globalPerMotor,1,closing,192,11,8252,0.2,1,17057.6666666667,17057.6666666667,17057.6666666667,8805.66666666667,0.482608060214111,1,0,8805.66666666667,0,0
180,globalPerMotor,1,closing,192,12,9164.3,0.2,1,17209,17209,17209,8044.7,0.440902115532171,1,0,8044.7,0,0
181,globalPerMotor,1,closing,192,13,10076.6,0.2,1,17209,17209,17209,7132.4,0.390902115532171,1,0,7132.4,0,0
182,globalPerMotor,1,closing,192,14,10988.9,0.2,1,17209,17209,17209,6220.1,0.340902115532171,1,0,6220.1,0,0
183,globalPerMotor,1,closing,192,15,11901.2,0.2,1,17209,17209,17209,5307.8,0.290902115532171,1,0,5307.8,0,0
184,globalPerMotor,1,closing,192,16,12813.5,0.2,1,17209,17209,17209,4395.5,0.240902115532171,1,0,4395.5,0,0
185,globalPerMotor,1,closing,192,17,13725.8,0.2,1,17209,17209,17209,3483.2,0.190902115532171,1,0,3483.2,0,0
186,globalPerMotor,1,closing,192,18,14638.1,0.2,1,17209,17209,17209,2570.9,0.140902115532171,1,0,2570.9,0,0
187,globalPerMotor,1,closing,192,19,15550.4,0.2,1,17209,17209,17209,1658.6,0.0909021155321714,1,0,1658.6,0,0
188,globalPerMotor,1,closing,192,20,16462.7,0.2,1,17209,17209,17209,746.299999999999,0.0409021155321714,1,0,746.299999999999,0,0
189,globalPerMotor,1,closing,192,21,17375,0.2,1,17375,17375,17375,0,0,1,0,0,1,1
211,globalPerMotor,1,closing,224,1,-871,0.2,1,10436.8333333333,10436.8333333333,10436.8333333333,11307.8333333333,0.619743140048961,1,0,11307.8333333333,0,0
212,globalPerMotor,1,closing,224,2,41.3,0.2,1,10701,10701,10701,10659.7,0.584221199166941,1,0,10659.7,0,0
213,globalPerMotor,1,closing,224,3,953.6,0.2,1,11705.5,11705.5,11705.5,10751.9,0.589274361503891,1,0,10751.9,0,0
214,globalPerMotor,1,closing,224,4,1865.9,0.2,1,12546.1666666667,12546.1666666667,12546.1666666667,10680.2666666667,0.585348386861047,1,0,10680.2666666667,0,0
215,globalPerMotor,1,closing,224,5,2778.2,0.2,1,13434.8333333333,13434.8333333333,13434.8333333333,10656.6333333333,0.584053125799262,1,0,10656.6333333333,0,0
216,globalPerMotor,1,closing,224,6,3690.5,0.2,1,14309.6666666667,14309.6666666667,14309.6666666667,10619.1666666667,0.581999707698491,1,0,10619.1666666667,0,0
217,globalPerMotor,1,closing,224,7,4602.8,0.2,1,15111.8333333333,15111.8333333333,15111.8333333333,10509.0333333333,0.575963681537506,1,0,10509.0333333333,0,0
218,globalPerMotor,1,closing,224,8,5515.1,0.2,1,15947.6666666667,15947.6666666667,15947.6666666667,10432.5666666667,0.571772808652125,1,0,10432.5666666667,0,0
219,globalPerMotor,1,closing,224,9,6427.4,0.2,1,16750.1666666667,16750.1666666667,16750.1666666667,10322.7666666667,0.565755051335453,1,0,10322.7666666667,0,0
220,globalPerMotor,1,closing,224,10,7339.7,0.2,1,17033.5,17033.5,17033.5,9693.8,0.531283569001425,1,0,9693.8,0,0
221,globalPerMotor,1,closing,224,11,8252,0.2,1,17162.5,17162.5,17162.5,8910.5,0.488353611750521,1,0,8910.5,0,0
222,globalPerMotor,1,closing,224,12,9164.3,0.2,1,17213.8333333333,17213.8333333333,17213.8333333333,8049.53333333333,0.441167013774709,1,0,8049.53333333333,0,0
223,globalPerMotor,1,closing,224,13,10076.6,0.2,1,17213.8333333333,17213.8333333333,17213.8333333333,7137.23333333333,0.391167013774709,1,0,7137.23333333333,0,0
224,globalPerMotor,1,closing,224,14,10988.9,0.2,1,17213.8333333333,17213.8333333333,17213.8333333333,6224.93333333333,0.341167013774709,1,0,6224.93333333333,0,0
225,globalPerMotor,1,closing,224,15,11901.2,0.2,1,17213.8333333333,17213.8333333333,17213.8333333333,5312.63333333333,0.291167013774708,1,0,5312.63333333333,0,0
226,globalPerMotor,1,closing,224,16,12813.5,0.2,1,17213.8333333333,17213.8333333333,17213.8333333333,4400.33333333333,0.241167013774709,1,0,4400.33333333333,0,0
227,globalPerMotor,1,closing,224,17,13725.8,0.2,1,17213.8333333333,17213.8333333333,17213.8333333333,3488.03333333333,0.191167013774709,1,0,3488.03333333333,0,0
228,globalPerMotor,1,closing,224,18,14638.1,0.2,1,17213.8333333333,17213.8333333333,17213.8333333333,2575.73333333333,0.141167013774709,1,0,2575.73333333333,0,0
229,globalPerMotor,1,closing,224,19,15550.4,0.2,1,17213.8333333333,17213.8333333333,17213.8333333333,1663.43333333333,0.0911670137747085,1,0,1663.43333333333,0,0
230,globalPerMotor,1,closing,224,20,16462.7,0.2,1,17213.8333333333,17213.8333333333,17213.8333333333,751.133333333331,0.0411670137747085,1,0,751.133333333331,0,0
231,globalPerMotor,1,closing,224,21,17375,0.2,1,17375,17375,17375,0,0,1,0,0,1,1
253,globalPerMotor,1,closing,255,1,-871,0.2,1,11176.6666666667,11176.6666666667,11176.6666666667,12047.6666666667,0.660290840001461,1,0,12047.6666666667,0,0
254,globalPerMotor,1,closing,255,2,41.3,0.2,1,11394.3333333333,11394.3333333333,11394.3333333333,11353.0333333333,0.622220395337791,1,0,11353.0333333333,0,0
255,globalPerMotor,1,closing,255,3,953.6,0.2,1,12408.6666666667,12408.6666666667,12408.6666666667,11455.0666666667,0.627812488581972,1,0,11455.0666666667,0,0
256,globalPerMotor,1,closing,255,4,1865.9,0.2,1,13304,13304,13304,11438.1,0.626882604406445,1,0,11438.1,0,0
257,globalPerMotor,1,closing,255,5,2778.2,0.2,1,14172,14172,14172,11393.8,0.62445467499726,1,0,11393.8,0,0
258,globalPerMotor,1,closing,255,6,3690.5,0.2,1,14987,14987,14987,11296.5,0.619121999342322,1,0,11296.5,0,0
259,globalPerMotor,1,closing,255,7,4602.8,0.2,1,15841,15841,15841,11238.2,0.615926778471994,1,0,11238.2,0,0
260,globalPerMotor,1,closing,255,8,5515.1,0.2,1,16626.5,16626.5,16626.5,11111.4,0.608977310095363,1,0,11111.4,0,0
261,globalPerMotor,1,closing,255,9,6427.4,0.2,1,17064.3333333333,17064.3333333333,17064.3333333333,10636.9333333333,0.582973437100369,1,0,10636.9333333333,0,0
262,globalPerMotor,1,closing,255,10,7339.7,0.2,1,17209.5,17209.5,17209.5,9869.8,0.540929518798641,1,0,9869.8,0,0
263,globalPerMotor,1,closing,255,11,8252,0.2,1,17246.5,17246.5,17246.5,8994.5,0.492957360517374,1,0,8994.5,0,0
264,globalPerMotor,1,closing,255,12,9164.3,0.2,1,17246.5,17246.5,17246.5,8082.2,0.442957360517374,1,0,8082.2,0,0
265,globalPerMotor,1,closing,255,13,10076.6,0.2,1,17246.5,17246.5,17246.5,7169.9,0.392957360517374,1,0,7169.9,0,0
266,globalPerMotor,1,closing,255,14,10988.9,0.2,1,17246.5,17246.5,17246.5,6257.6,0.342957360517374,1,0,6257.6,0,0
267,globalPerMotor,1,closing,255,15,11901.2,0.2,1,17246.5,17246.5,17246.5,5345.3,0.292957360517374,1,0,5345.3,0,0
268,globalPerMotor,1,closing,255,16,12813.5,0.2,1,17246.5,17246.5,17246.5,4433,0.242957360517374,1,0,4433,0,0
269,globalPerMotor,1,closing,255,17,13725.8,0.2,1,17246.5,17246.5,17246.5,3520.7,0.192957360517374,1,0,3520.7,0,0
270,globalPerMotor,1,closing,255,18,14638.1,0.2,1,17246.5,17246.5,17246.5,2608.4,0.142957360517374,1,0,2608.4,0,0
271,globalPerMotor,1,closing,255,19,15550.4,0.2,1,17246.5,17246.5,17246.5,1696.1,0.0929573605173736,1,0,1696.1,0,0
272,globalPerMotor,1,closing,255,20,16462.7,0.2,1,17246.5,17246.5,17246.5,783.799999999999,0.0429573605173736,1,0,783.799999999999,0,0
273,globalPerMotor,1,closing,255,21,17375,0.2,1,17375,17375,17375,0,0,1,0,0,1,1
295,globalPerMotor,1,opening,-64,1,-871,0.2,1,-871,-871,-871,0,0,1,0,-0,1,1
296,globalPerMotor,1,opening,-64,2,41.3,0.2,1,-145.333333333333,-145.333333333333,-145.333333333333,-186.633333333333,0.0102287259307976,1,0,186.633333333333,0,0
297,globalPerMotor,1,opening,-64,3,953.6,0.2,1,-145.333333333333,-145.333333333333,-145.333333333333,-1098.93333333333,0.0602287259307976,1,0,1098.93333333333,0,0
298,globalPerMotor,1,opening,-64,4,1865.9,0.2,1,-128.666666666667,-128.666666666667,-128.666666666667,-1994.56666666667,0.109315283715152,1,0,1994.56666666667,0,0
299,globalPerMotor,1,opening,-64,5,2778.2,0.2,1,248,248,248,-2530.2,0.138671489641565,1,0,2530.2,0,0
300,globalPerMotor,1,opening,-64,6,3690.5,0.2,1,557.333333333333,557.333333333333,557.333333333333,-3133.16666666667,0.171718002119186,1,0,3133.16666666667,0,0
301,globalPerMotor,1,opening,-64,7,4602.8,0.2,1,862.333333333333,862.333333333333,862.333333333333,-3740.46666666667,0.205002009572874,1,0,3740.46666666667,0,0
302,globalPerMotor,1,opening,-64,8,5515.1,0.2,1,1211,1211,1211,-4304.1,0.235892798421572,1,0,4304.1,0,0
303,globalPerMotor,1,opening,-64,9,6427.4,0.2,1,1859.33333333333,1859.33333333333,1859.33333333333,-4568.06666666667,0.250359896232964,1,0,4568.06666666667,0,0
304,globalPerMotor,1,opening,-64,10,7339.7,0.2,1,2522.33333333333,2522.33333333333,2522.33333333333,-4817.36666666667,0.264023164894589,1,0,4817.36666666667,0,0
305,globalPerMotor,1,opening,-64,11,8252,0.2,1,3465.33333333333,3465.33333333333,3465.33333333333,-4786.66666666667,0.26234060433337,1,0,4786.66666666667,0,0
306,globalPerMotor,1,opening,-64,12,9164.3,0.2,1,4428.66666666667,4428.66666666667,4428.66666666667,-4735.63333333333,0.259543644269063,1,0,4735.63333333333,0,0
307,globalPerMotor,1,opening,-64,13,10076.6,0.2,1,5366,5366,5366,-4710.6,0.258171654061164,1,0,4710.6,0,0
308,globalPerMotor,1,opening,-64,14,10988.9,0.2,1,6353.33333333333,6353.33333333333,6353.33333333333,-4635.56666666667,0.254059337206328,1,0,4635.56666666667,0,0
309,globalPerMotor,1,opening,-64,15,11901.2,0.2,1,7303.66666666667,7303.66666666667,7303.66666666667,-4597.53333333333,0.251974862070225,1,0,4597.53333333333,0,0
310,globalPerMotor,1,opening,-64,16,12813.5,0.2,1,8259,8259,8259,-4554.5,0.249616354269429,1,0,4554.5,0,0
311,globalPerMotor,1,opening,-64,17,13725.8,0.2,1,9228,9228,9228,-4497.8,0.246508823851803,1,0,4497.8,0,0
312,globalPerMotor,1,opening,-64,18,14638.1,0.2,1,10362,10362,10362,-4276.1,0.234358215499288,1,0,4276.1,0,0
313,globalPerMotor,1,opening,-64,19,15550.4,0.2,1,10362,10362,10362,-5188.4,0.284358215499288,1,0,5188.4,0,0
314,globalPerMotor,1,opening,-64,20,16462.7,0.2,1,10362,10362,10362,-6100.7,0.334358215499288,1,0,6100.7,0,0
315,globalPerMotor,1,opening,-64,21,17375,0.2,1,10362,10362,10362,-7013,0.384358215499288,1,0,7013,0,0
337,globalPerMotor,1,opening,-96,1,-871,0.2,1,-871,-871,-871,0,0,1,0,-0,1,1
338,globalPerMotor,1,opening,-96,2,41.3,0.2,1,-320,-320,-320,-361.3,0.0198016003507618,1,0,361.3,0,0
339,globalPerMotor,1,opening,-96,3,953.6,0.2,1,-320,-320,-320,-1273.6,0.0698016003507618,1,0,1273.6,0,0
340,globalPerMotor,1,opening,-96,4,1865.9,0.2,1,-320,-320,-320,-2185.9,0.119801600350762,1,0,2185.9,0,0
341,globalPerMotor,1,opening,-96,5,2778.2,0.2,1,-320,-320,-320,-3098.2,0.169801600350762,1,0,3098.2,0,0
342,globalPerMotor,1,opening,-96,6,3690.5,0.2,1,-320,-320,-320,-4010.5,0.219801600350762,1,0,4010.5,0,0
343,globalPerMotor,1,opening,-96,7,4602.8,0.2,1,-320,-320,-320,-4922.8,0.269801600350762,1,0,4922.8,0,0
344,globalPerMotor,1,opening,-96,8,5515.1,0.2,1,-320,-320,-320,-5835.1,0.319801600350762,1,0,5835.1,0,0
345,globalPerMotor,1,opening,-96,9,6427.4,0.2,1,-316,-316,-316,-6743.4,0.369582374219007,1,0,6743.4,0,0
346,globalPerMotor,1,opening,-96,10,7339.7,0.2,1,-121.75,-121.75,-121.75,-7461.45,0.408936205195659,1,0,7461.45,0,0
347,globalPerMotor,1,opening,-96,11,8252,0.2,1,365,365,365,-7887,0.432259125287734,1,0,7887,0,0
