motor,pwm,pos,duration,n_points,first,last,sum
3,64,1559.0,3.0,21,3732.3333333333335,4524.333333333333,91695.99999999997
3,64,2338.5,0.2,1,4150.0,4150.0,4150.0
3,64,2338.5,3.0,21,3986.0,4524.333333333333,92085.3333333333
3,64,3118.0,0.2,1,4158.0,4158.0,4158.0
3,64,3118.0,3.0,21,4139.333333333333,4524.333333333333,92297.66666666664
3,64,3897.5,0.2,1,4172.0,4172.0,4172.0
3,64,3897.5,3.0,21,4160.333333333333,4524.333333333333,92559.99999999997
3,64,4677.0,0.2,1,4677.0,4677.0,4677.0
3,64,4677.0,3.0,21,4677.0,4677.0,98217.0
3,-64,-112.0,0.2,1,-112.0,-112.0,-112.0
3,-64,-112.0,3.0,21,-112.0,-112.0,-2352.0
3,-64,1017.3333333333333,0.2,1,-15.0,-15.0,-15.0
3,-64,1017.3333333333333,3.0,21,-14.333333333333334,-21.666666666666668,-443.3333333333334
3,-64,2146.6666666666665,0.2,1,-14.333333333333334,-14.333333333333334,-14.333333333333334
3,-64,2146.6666666666665,3.0,21,10.0,-21.666666666666668,-415.0000000000001
3,-64,3276.0,0.2,1,4.666666666666667,4.666666666666667,4.666666666666667
3,-64,3276.0,3.0,21,721.3333333333334,-21.666666666666668,298.6666666666666
3,-64,4405.333333333333,0.2,1,706.3333333333334,706.3333333333334,706.3333333333334
3,-64,4405.333333333333,3.0,21,1608.0,-21.666666666666668,1188.6666666666663
3,-64,5534.666666666666,0.2,1,1541.6666666666667,1541.6666666666667,1541.6666666666667
3,-64,5534.666666666666,3.0,21,2560.3333333333335,-21.666666666666668,2387.333333333334
3,-64,6664.0,0.2,1,1541.6666666666667,1541.6666666666667,1541.6666666666667
3,-64,6664.0,3.0,21,2560.3333333333335,-21.666666666666668,2387.333333333334
3,96,0.0,0.2,1,3427.75,3427.75,3427.75
3,96,0.0,3.0,21,3028.0,4944.5,96483.5
3,96,1012.8333333333334,0.2,1,3524.25,3524.25,3524.25
3,96,1012.8333333333334,3.0,21,3389.5,4944.5,97573.5
3,96,2025.6666666666667,0.2,1,3599.5,3599.5,3599.5
3,96,2025.6666666666667,3.0,21,3494.5,4944.5,97880.0
3,96,3038.5,0.2,1,3705.75,3705.75,3705.75
3,96,3038.5,3.0,21,3615.25,4944.5,98415.75
3,96,4051.3333333333335,0.2,1,4553.5,4553.5,4553.5
3,96,4051.3333333333335,3.0,21,4467.25,4944.5,103177.75
3,96,5064.166666666667,0.2,1,5064.166666666667,5064.166666666667,5064.166666666667
3,96,5064.166666666667,3.0,21,5064.166666666667,5064.166666666667,106347.50000000003
3,96,6077.0,0.2,1,6077.0,6077.0,6077.0
3,96,6077.0,3.0,21,6077.0,6077.0,127617.0
3,-96,-308.0,0.2,1,-308.0,-308.0,-308.0
3,-96,-308.0,3.0,21,-308.0,-308.0,-6468.0
3,-96,784.8333333333333,0.2,1,-266.0,-266.0,-266.0
3,-96,784.8333333333333,3.0,21,-266.0,-266.0,-5586.0
3,-96,1877.6666666666665,0.2,1,-266.0,-266.0,-266.0
3,-96,1877.6666666666665,3.0,21,-266.0,-266.0,-5586.0
3,-96,2970.5,0.2,1,-266.0,-266.0,-266.0
3,-96,2970.5,3.0,21,-266.0,-266.0,-5586.0
3,-96,4063.333333333333,0.2,1,-266.0,-266.0,-266.0
3,-96,4063.333333333333,3.0,21,-250.5,-266.0,-5570.5
3,-96,5156.166666666666,0.2,1,-266.0,-266.0,-266.0
3,-96,5156.166666666666,3.0,21,402.75,-266.0,-4917.25
3,-96,6249.0,0.2,1,-238.25,-238.25,-238.25
3,-96,6249.0,3.0,21,1286.5,-266.0,-4033.5
3,128,0.0,0.2,1,6414.833333333333,6414.833333333333,6414.833333333333
3,128,0.0,3.0,21,4805.166666666667,7347.833333333333,151633.33333333334
3,128,1306.3333333333333,0.2,1,7062.5,7062.5,7062.5
3,128,1306.3333333333333,3.0,21,6056.833333333333,7347.833333333333,152949.33333333334
3,128,2612.6666666666665,0.2,1,7220.0,7220.0,7220.0
3,128,2612.6666666666665,3.0,21,6850.333333333333,7347.833333333333,153774.00000000003
3,128,3919.0,0.2,1,7274.333333333333,7274.333333333333,7274.333333333333
3,128,3919.0,3.0,21,7158.0,7347.833333333333,154093.6666666667
3,128,5225.333333333333,0.2,1,7320.833333333333,7320.833333333333,7320.833333333333
3,128,5225.333333333333,3.0,21,7253.833333333333,7347.833333333333,154197.1666666667
3,128,6531.666666666666,0.2,1,7328.166666666667,7328.166666666667,7328.166666666667
3,128,6531.666666666666,3.0,21,7319.5,7347.833333333333,154264.1666666667
3,128,7838.0,0.2,1,7838.0,7838.0,7838.0
3,128,7838.0,3.0,21,7838.0,7838.0,164598.0
3,-128,-532.0,0.2,1,-532.0,-532.0,-532.0
3,-128,-532.0,3.0,21,-532.0,-532.0,-11172.0
3,-128,863.0,0.2,1,-453.5,-453.5,-453.5
3,-128,863.0,3.0,21,-453.5,-453.5,-9523.5
3,-128,2258.0,0.2,1,-453.5,-453.5,-453.5
3,-128,2258.0,3.0,21,-453.5,-453.5,-9523.5
3,-128,3653.0,0.2,1,-453.5,-453.5,-453.5
3,-128,3653.0,3.0,21,-453.5,-453.5,-9523.5
3,-128,5048.0,0.2,1,-453.5,-453.5,-453.5
3,-128,5048.0,3.0,21,-259.5,-453.5,-9329.5
3,-128,6443.0,0.2,1,-450.5,-450.5,-450.5
3,-128,6443.0,3.0,21,688.3333333333334,-453.5,-8381.666666666666
3,-128,7838.0,0.2,1,-73.5,-73.5,-73.5
3,-128,7838.0,3.0,21,1810.3333333333333,-453.5,-7259.666666666667
3,160,0.0,0.2,1,7464.4,7464.4,7464.4
3,160,0.0,3.0,21,5759.4,7661.2,158932.20000000004
3,160,1317.1666666666667,0.2,1,7556.2,7556.2,7556.2
3,160,1317.1666666666667,3.0,21,7209.2,7661.2,160390.00000000003
3,160,2634.3333333333335,0.2,1,7603.8,7603.8,7603.8
3,160,2634.3333333333335,3.0,21,7494.2,7661.2,160687.80000000002
3,160,3951.5,0.2,1,7618.0,7618.0,7618.0
3,160,3951.5,3.0,21,7563.8,7661.2,160769.40000000002
3,160,5268.666666666667,0.2,1,7618.2,7618.2,7618.2
3,160,5268.666666666667,3.0,21,7609.4,7661.2,160818.60000000003
3,160,6585.833333333334,0.2,1,7638.8,7638.8,7638.8
3,160,6585.833333333334,3.0,21,7618.0,7661.2,160841.40000000002
3,160,7903.0,0.2,1,7903.0,7903.0,7903.0
3,160,7903.0,3.0,21,7903.0,7903.0,165963.0
3,-160,-539.0,0.2,1,-539.0,-539.0,-539.0
3,-160,-539.0,3.0,21,-539.0,-539.0,-11319.0
3,-160,868.0,0.2,1,-461.0,-461.0,-461.0
3,-160,868.0,3.0,21,-461.0,-461.0,-9681.0
3,-160,2275.0,0.2,1,-461.0,-461.0,-461.0
3,-160,2275.0,3.0,21,-461.0,-461.0,-9681.0
3,-160,3682.0,0.2,1,-461.0,-461.0,-461.0
3,-160,3682.0,3.0,21,-461.0,-461.0,-9681.0
3,-160,5089.0,0.2,1,-461.0,-461.0,-461.0
3,-160,5089.0,3.0,21,-461.0,-461.0,-9681.0
3,-160,6496.0,0.2,1,-461.0,-461.0,-461.0
3,-160,6496.0,3.0,21,-34.0,-461.0,-9254.0
3,-160,7903.0,0.2,1,-453.2,-453.2,-453.2
3,-160,7903.0,3.0,21,1369.0,-461.0,-7851.0
3,192,0.0,0.2,1,7510.0,7510.0,7510.0
3,192,0.0,3.0,21,6005.666666666667,7647.0,158945.6666666667
3,192,1318.6666666666667,0.2,1,7647.0,7647.0,7647.0
3,192,1318.6666666666667,3.0,21,7171.666666666667,7647.0,160111.6666666667
3,192,2637.3333333333335,0.2,1,7647.0,7647.0,7647.0
3,192,2637.3333333333335,3.0,21,7551.666666666667,7647.0,160491.6666666667
3,192,3956.0,0.2,1,7647.0,7647.0,7647.0
3,192,3956.0,3.0,21,7647.0,7647.0,160587.0
3,192,5274.666666666667,0.2,1,7647.0,7647.0,7647.0
3,192,5274.666666666667,3.0,21,7647.0,7647.0,160587.0
3,192,6593.333333333334,0.2,1,7647.0,7647.0,7647.0
3,192,6593.333333333334,3.0,21,7647.0,7647.0,160587.0
3,192,7912.0,0.2,1,7912.0,7912.0,7912.0
3,192,7912.0,3.0,21,7912.0,7912.0,166152.0
3,-192,-562.0,0.2,1,-562.0,-562.0,-562.0
3,-192,-562.0,3.0,21,-562.0,-562.0,-11802.0
3,-192,850.3333333333333,0.2,1,-442.25,-442.25,-442.25
3,-192,850.3333333333333,3.0,21,-442.25,-442.25,-9287.25
3,-192,2262.6666666666665,0.2,1,-442.25,-442.25,-442.25
3,-192,2262.6666666666665,3.0,21,-442.25,-442.25,-9287.25
3,-192,3675.0,0.2,1,-442.25,-442.25,-442.25
3,-192,3675.0,3.0,21,-442.25,-442.25,-9287.25
3,-192,5087.333333333333,0.2,1,-442.25,-442.25,-442.25
3,-192,5087.333333333333,3.0,21,-442.25,-442.25,-9287.25
3,-192,6499.666666666666,0.2,1,-442.25,-442.25,-442.25
3,-192,6499.666666666666,3.0,21,-341.0,-442.25,-9186.0
3,-192,7912.0,0.2,1,-442.25,-442.25,-442.25
3,-192,7912.0,3.0,21,382.75,-442.25,-8462.25
3,224,0.0,0.2,1,7523.666666666667,7523.666666666667,7523.666666666667
3,224,0.0,3.0,21,6136.5,7513.666666666667,156409.8333333333
3,224,1291.3333333333333,0.2,1,7540.833333333333,7540.833333333333,7540.833333333333
3,224,1291.3333333333333,3.0,21,7169.666666666667,7513.666666666667,157442.99999999997
3,224,2582.6666666666665,0.2,1,7513.833333333333,7513.833333333333,7513.833333333333
3,224,2582.6666666666665,3.0,21,7523.666666666667,7513.666666666667,157796.99999999997
3,224,3874.0,0.2,1,7513.666666666667,7513.666666666667,7513.666666666667
3,224,3874.0,3.0,21,7547.833333333333,7513.666666666667,157821.16666666666
3,224,5165.333333333333,0.2,1,7513.666666666667,7513.666666666667,7513.666666666667
3,224,5165.333333333333,3.0,21,7513.666666666667,7513.666666666667,157786.99999999997
3,224,6456.666666666666,0.2,1,7513.666666666667,7513.666666666667,7513.666666666667
3,224,6456.666666666666,3.0,21,7513.666666666667,7513.666666666667,157786.99999999997
3,224,7748.0,0.2,1,7748.0,7748.0,7748.0
3,224,7748.0,3.0,21,7748.0,7748.0,162708.0
3,-224,-745.0,0.2,1,-745.0,-745.0,-745.0
3,-224,-745.0,3.0,21,-745.0,-745.0,-15645.0
3,-224,670.5,0.2,1,-558.1666666666666,-558.1666666666666,-558.1666666666666
3,-224,670.5,3.0,21,-558.1666666666666,-558.1666666666666,-11721.499999999996
3,-224,2086.0,0.2,1,-558.1666666666666,-558.1666666666666,-558.1666666666666
3,-224,2086.0,3.0,21,-558.1666666666666,-558.1666666666666,-11721.499999999996
3,-224,3501.5,0.2,1,-558.1666666666666,-558.1666666666666,-558.1666666666666
3,-224,3501.5,3.0,21,-558.1666666666666,-558.1666666666666,-11721.499999999996
3,-224,4917.0,0.2,1,-558.1666666666666,-558.1666666666666,-558.1666666666666
3,-224,4917.0,3.0,21,-558.1666666666666,-558.1666666666666,-11721.499999999996
3,-224,6332.5,0.2,1,-558.1666666666666,-558.1666666666666,-558.1666666666666
3,-224,6332.5,3.0,21,-532.3333333333334,-558.1666666666666,-11695.666666666662
3,-224,7748.0,0.2,1,-558.1666666666666,-558.1666666666666,-558.1666666666666
3,-224,7748.0,3.0,21,138.83333333333334,-558.1666666666666,-11024.499999999996
3,255,0.0,0.2,1,7509.666666666667,7509.666666666667,7509.666666666667
3,255,0.0,3.0,21,6797.833333333333,7538.666666666667,157672.49999999997
3,255,1299.1666666666667,0.2,1,7580.0,7580.0,7580.0
3,255,1299.1666666666667,3.0,21,7373.833333333333,7538.666666666667,158210.99999999997
3,255,2598.3333333333335,0.2,1,7602.5,7602.5,7602.5
3,255,2598.3333333333335,3.0,21,7502.166666666667,7538.666666666667,158339.3333333333
3,255,3897.5,0.2,1,7602.5,7602.5,7602.5
3,255,3897.5,3.0,21,7571.0,7538.666666666667,158408.16666666666
3,255,5196.666666666667,0.2,1,7602.5,7602.5,7602.5
3,255,5196.666666666667,3.0,21,7599.5,7538.666666666667,158436.66666666666
3,255,6495.833333333334,0.2,1,7602.5,7602.5,7602.5
3,255,6495.833333333334,3.0,21,7602.5,7538.666666666667,158427.16666666666
3,255,7795.0,0.2,1,7795.0,7795.0,7795.0
3,255,7795.0,3.0,21,7795.0,7795.0,163695.0
3,-255,-910.0,0.2,1,-910.0,-910.0,-910.0
3,-255,-910.0,3.0,21,-910.0,-910.0,-19110.0
3,-255,540.8333333333333,0.2,1,-681.3333333333334,-681.3333333333334,-681.3333333333334
3,-255,540.8333333333333,3.0,21,-681.3333333333334,-681.3333333333334,-14308.000000000004
3,-255,1991.6666666666665,0.2,1,-681.3333333333334,-681.3333333333334,-681.3333333333334
3,-255,1991.6666666666665,3.0,21,-681.3333333333334,-681.3333333333334,-14308.000000000004
3,-255,3442.5,0.2,1,-681.3333333333334,-681.3333333333334,-681.3333333333334
3,-255,3442.5,3.0,21,-681.3333333333334,-681.3333333333334,-14308.000000000004
3,-255,4893.333333333333,0.2,1,-681.3333333333334,-681.3333333333334,-681.3333333333334
3,-255,4893.333333333333,3.0,21,-681.3333333333334,-681.3333333333334,-14308.000000000004
3,-255,6344.166666666666,0.2,1,-681.3333333333334,-681.3333333333334,-681.3333333333334
3,-255,6344.166666666666,3.0,21,-679.6666666666666,-681.3333333333334,-14306.333333333338
3,-255,7795.0,0.2,1,-681.3333333333334,-681.3333333333334,-681.3333333333334
3,-255,7795.0,3.0,21,-246.66666666666666,-681.3333333333334,-13873.333333333338
4,64,0.0,0.2,1,3117.3333333333335,3117.3333333333335,3117.3333333333335
4,64,0.0,3.0,21,2359.0,6024.333333333333,118211.66666666664
4,64,1008.3333333333334,0.2,1,3758.0,3758.0,3758.0
4,64,1008.3333333333334,3.0,21,3237.0,6024.333333333333,120027.66666666664
4,64,2016.6666666666667,0.2,1,4100.333333333333,4100.333333333333,4100.333333333333
4,64,2016.6666666666667,3.0,21,3735.3333333333335,6024.333333333333,121392.3333333333
4,64,3025.0,0.2,1,4649.333333333333,4649.333333333333,4649.333333333333
4,64,3025.0,3.0,21,4175.0,6024.333333333333,122585.3333333333
4,64,4033.3333333333335,0.2,1,5306.666666666667,5306.666666666667,5306.666666666667
4,64,4033.3333333333335,3.0,21,5056.333333333333,6024.333333333333,124326.99999999997
4,64,5041.666666666667,0.2,1,5723.0,5723.0,5723.0
4,64,5041.666666666667,3.0,21,5711.333333333333,6024.333333333333,125293.99999999997
4,64,6050.0,0.2,1,6050.0,6050.0,6050.0
4,64,6050.0,3.0,21,6050.0,6050.0,127050.0
4,-64,-90.0,0.2,1,-90.0,-90.0,-90.0
4,-64,-90.0,3.0,21,-90.0,-90.0,-1890.0
4,-64,933.3333333333334,0.2,1,-65.66666666666667,-65.66666666666667,-65.66666666666667
4,-64,933.3333333333334,3.0,21,-65.66666666666667,-65.66666666666667,-1379.0000000000005
4,-64,1956.6666666666667,0.2,1,-65.66666666666667,-65.66666666666667,-65.66666666666667
4,-64,1956.6666666666667,3.0,21,166.33333333333334,-65.66666666666667,-1147.0
4,-64,2980.0,0.2,1,171.33333333333334,171.33333333333334,171.33333333333334
4,-64,2980.0,3.0,21,568.6666666666666,-65.66666666666667,-744.6666666666666
4,-64,4003.3333333333335,0.2,1,602.0,602.0,602.0
4,-64,4003.3333333333335,3.0,21,1506.6666666666667,-65.66666666666667,290.9999999999998
4,-64,5026.666666666667,0.2,1,1595.3333333333333,1595.3333333333333,1595.3333333333333
4,-64,5026.666666666667,3.0,21,2596.0,-65.66666666666667,1712.3333333333333
4,-64,6050.0,0.2,1,2976.3333333333335,2976.3333333333335,2976.3333333333335
4,-64,6050.0,3.0,21,3936.6666666666665,-65.66666666666667,4224.666666666665
4,96,0.0,0.2,1,4761.5,4761.5,4761.5
4,96,0.0,3.0,21,3754.0,6049.75,124749.0
4,96,1015.8333333333334,0.2,1,5677.75,5677.75,5677.75
4,96,1015.8333333333334,3.0,21,4537.0,6049.75,125532.0
4,96,2031.6666666666667,0.2,1,6049.75,6049.75,6049.75
4,96,2031.6666666666667,3.0,21,5259.5,6049.75,126254.5
4,96,3047.5,0.2,1,6049.75,6049.75,6049.75
4,96,3047.5,3.0,21,5841.25,6049.75,126836.25
4,96,4063.3333333333335,0.2,1,6049.75,6049.75,6049.75
4,96,4063.3333333333335,3.0,21,6049.75,6049.75,127044.75
4,96,5079.166666666667,0.2,1,6049.75,6049.75,6049.75
4,96,5079.166666666667,3.0,21,6049.75,6049.75,127044.75
4,96,6095.0,0.2,1,6095.0,6095.0,6095.0
4,96,6095.0,3.0,21,6095.0,6095.0,127995.0
4,-96,-177.0,0.2,1,-177.0,-177.0,-177.0
4,-96,-177.0,3.0,21,-177.0,-177.0,-3717.0
4,-96,868.3333333333333,0.2,1,-131.5,-131.5,-131.5
4,-96,868.3333333333333,3.0,21,-131.5,-131.5,-2761.5
4,-96,1913.6666666666665,0.2,1,-131.5,-131.5,-131.5
4,-96,1913.6666666666665,3.0,21,-131.5,-131.5,-2761.5
4,-96,2959.0,0.2,1,-131.5,-131.5,-131.5
4,-96,2959.0,3.0,21,-131.5,-131.5,-2761.5
4,-96,4004.333333333333,0.2,1,-131.5,-131.5,-131.5
4,-96,4004.333333333333,3.0,21,-87.75,-131.5,-2717.75
4,-96,5049.666666666666,0.2,1,-131.5,-131.5,-131.5
4,-96,5049.666666666666,3.0,21,1110.5,-131.5,-1519.5
4,-96,6095.0,0.2,1,958.5,958.5,958.5
4,-96,6095.0,3.0,21,2626.25,-131.5,-3.75
4,128,0.0,0.2,1,6146.333333333333,6146.333333333333,6146.333333333333
4,128,0.0,3.0,21,5052.0,6146.333333333333,127978.66666666664
4,128,1030.6666666666667,0.2,1,6146.333333333333,6146.333333333333,6146.333333333333
4,128,1030.6666666666667,3.0,21,6044.833333333333,6146.333333333333,128971.49999999997
4,128,2061.3333333333335,0.2,1,6146.333333333333,6146.333333333333,6146.333333333333
4,128,2061.3333333333335,3.0,21,6146.333333333333,6146.333333333333,129072.99999999997
4,128,3092.0,0.2,1,6146.333333333333,6146.333333333333,6146.333333333333
4,128,3092.0,3.0,21,6146.333333333333,6146.333333333333,129072.99999999997
4,128,4122.666666666667,0.2,1,6146.333333333333,6146.333333333333,6146.333333333333
4,128,4122.666666666667,3.0,21,6146.333333333333,6146.333333333333,129072.99999999997
4,128,5153.333333333334,0.2,1,6146.333333333333,6146.333333333333,6146.333333333333
4,128,5153.333333333334,3.0,21,6146.333333333333,6146.333333333333,129072.99999999997
4,128,6184.0,0.2,1,6184.0,6184.0,6184.0
4,128,6184.0,3.0,21,6184.0,6184.0,129864.0
4,-128,-452.0,0.2,1,-452.0,-452.0,-452.0
4,-128,-452.0,3.0,21,-452.0,-452.0,-9492.0
4,-128,654.0,0.2,1,-291.0,-291.0,-291.0
4,-128,654.0,3.0,21,-291.0,-291.0,-6111.0
4,-128,1760.0,0.2,1,-291.0,-291.0,-291.0
4,-128,1760.0,3.0,21,-291.0,-291.0,-6111.0
4,-128,2866.0,0.2,1,-291.0,-291.0,-291.0
4,-128,2866.0,3.0,21,-291.0,-291.0,-6111.0
4,-128,3972.0,0.2,1,-291.0,-291.0,-291.0
4,-128,3972.0,3.0,21,-291.0,-291.0,-6111.0
4,-128,5078.0,0.2,1,-291.0,-291.0,-291.0
4,-128,5078.0,3.0,21,-279.1666666666667,-291.0,-6099.166666666667
4,-128,6184.0,0.2,1,-291.0,-291.0,-291.0
4,-128,6184.0,3.0,21,804.8333333333334,-291.0,-5015.166666666666
4,160,0.0,0.2,1,6186.2,6186.2,6186.2
4,160,0.0,3.0,21,5927.0,6186.2,129650.99999999999
4,160,1051.1666666666667,0.2,1,6186.2,6186.2,6186.2
4,160,1051.1666666666667,3.0,21,6160.6,6186.2,129884.59999999999
4,160,2102.3333333333335,0.2,1,6186.2,6186.2,6186.2
4,160,2102.3333333333335,3.0,21,6186.2,6186.2,129910.19999999998
4,160,3153.5,0.2,1,6186.2,6186.2,6186.2
4,160,3153.5,3.0,21,6186.2,6186.2,129910.19999999998
4,160,4204.666666666667,0.2,1,6186.2,6186.2,6186.2
4,160,4204.666666666667,3.0,21,6186.2,6186.2,129910.19999999998
4,160,5255.833333333334,0.2,1,6186.2,6186.2,6186.2
4,160,5255.833333333334,3.0,21,6186.2,6186.2,129910.19999999998
4,160,6307.0,0.2,1,6307.0,6307.0,6307.0
4,160,6307.0,3.0,21,6307.0,6307.0,132447.0
4,-160,-514.0,0.2,1,-514.0,-514.0,-514.0
4,-160,-514.0,3.0,21,-514.0,-514.0,-10794.0
4,-160,622.8333333333333,0.2,1,-409.2,-409.2,-409.2
4,-160,622.8333333333333,3.0,21,-409.2,-409.2,-8593.199999999999
4,-160,1759.6666666666665,0.2,1,-409.2,-409.2,-409.2
4,-160,1759.6666666666665,3.0,21,-409.2,-409.2,-8593.199999999999
4,-160,2896.5,0.2,1,-409.2,-409.2,-409.2
4,-160,2896.5,3.0,21,-409.2,-409.2,-8593.199999999999
4,-160,4033.333333333333,0.2,1,-409.2,-409.2,-409.2
4,-160,4033.333333333333,3.0,21,-409.2,-409.2,-8593.199999999999
4,-160,5170.166666666666,0.2,1,-409.2,-409.2,-409.2
4,-160,5170.166666666666,3.0,21,-409.2,-409.2,-8593.199999999999
4,-160,6307.0,0.2,1,-409.2,-409.2,-409.2
4,-160,6307.0,3.0,21,-96.4,-409.2,-8280.4
4,192,0.0,0.2,1,6217.333333333333,6217.333333333333,6217.333333333333
4,192,0.0,3.0,21,6217.333333333333,6217.333333333333,130563.99999999997
4,192,1041.5,0.2,1,6217.333333333333,6217.333333333333,6217.333333333333
4,192,1041.5,3.0,21,6217.333333333333,6217.333333333333,130563.99999999997
4,192,2083.0,0.2,1,6217.333333333333,6217.333333333333,6217.333333333333
4,192,2083.0,3.0,21,6217.333333333333,6217.333333333333,130563.99999999997
4,192,3124.5,0.2,1,6217.333333333333,6217.333333333333,6217.333333333333
4,192,3124.5,3.0,21,6217.333333333333,6217.333333333333,130563.99999999997
4,192,4166.0,0.2,1,6217.333333333333,6217.333333333333,6217.333333333333
4,192,4166.0,3.0,21,6217.333333333333,6217.333333333333,130563.99999999997
4,192,5207.5,0.2,1,6217.333333333333,6217.333333333333,6217.333333333333
4,192,5207.5,3.0,21,6217.333333333333,6217.333333333333,130563.99999999997
4,192,6249.0,0.2,1,6249.0,6249.0,6249.0
4,192,6249.0,3.0,21,6249.0,6249.0,131229.0
4,-192,-552.0,0.2,1,-552.0,-552.0,-552.0
4,-192,-552.0,3.0,21,-552.0,-552.0,-11592.0
4,-192,581.5,0.2,1,-468.5,-468.5,-468.5
4,-192,581.5,3.0,21,-468.5,-468.5,-9838.5
4,-192,1715.0,0.2,1,-468.5,-468.5,-468.5
4,-192,1715.0,3.0,21,-468.5,-468.5,-9838.5
4,-192,2848.5,0.2,1,-468.5,-468.5,-468.5
4,-192,2848.5,3.0,21,-468.5,-468.5,-9838.5
4,-192,3982.0,0.2,1,-468.5,-468.5,-468.5
4,-192,3982.0,3.0,21,-468.5,-468.5,-9838.5
4,-192,5115.5,0.2,1,-468.5,-468.5,-468.5
4,-192,5115.5,3.0,21,-468.5,-468.5,-9838.5
4,-192,6249.0,0.2,1,-468.5,-468.5,-468.5
4,-192,6249.0,3.0,21,-437.25,-468.5,-9807.25
4,224,0.0,0.2,1,6277.666666666667,6277.666666666667,6277.666666666667
4,224,0.0,3.0,21,6277.666666666667,6277.666666666667,131831.00000000003
4,224,1067.6666666666667,0.2,1,6277.666666666667,6277.666666666667,6277.666666666667
4,224,1067.6666666666667,3.0,21,6277.666666666667,6277.666666666667,131831.00000000003
4,224,2135.3333333333335,0.2,1,6277.666666666667,6277.666666666667,6277.666666666667
4,224,2135.3333333333335,3.0,21,6277.666666666667,6277.666666666667,131831.00000000003
4,224,3203.0,0.2,1,6277.666666666667,6277.666666666667,6277.666666666667
4,224,3203.0,3.0,21,6277.666666666667,6277.666666666667,131831.00000000003
4,224,4270.666666666667,0.2,1,6277.666666666667,6277.666666666667,6277.666666666667
4,224,4270.666666666667,3.0,21,6277.666666666667,6277.666666666667,131831.00000000003
4,224,5338.333333333334,0.2,1,6277.666666666667,6277.666666666667,6277.666666666667
4,224,5338.333333333334,3.0,21,6277.666666666667,6277.666666666667,131831.00000000003
4,224,6406.0,0.2,1,6406.0,6406.0,6406.0
4,224,6406.0,3.0,21,6406.0,6406.0,134526.0
4,-224,-567.0,0.2,1,-567.0,-567.0,-567.0
4,-224,-567.0,3.0,21,-567.0,-567.0,-11907.0
4,-224,595.1666666666667,0.2,1,-490.0,-490.0,-490.0
4,-224,595.1666666666667,3.0,21,-490.0,-490.0,-10290.0
4,-224,1757.3333333333335,0.2,1,-490.0,-490.0,-490.0
4,-224,1757.3333333333335,3.0,21,-490.0,-490.0,-10290.0
4,-224,2919.5,0.2,1,-490.0,-490.0,-490.0
4,-224,2919.5,3.0,21,-490.0,-490.0,-10290.0
4,-224,4081.666666666667,0.2,1,-490.0,-490.0,-490.0
4,-224,4081.666666666667,3.0,21,-490.0,-490.0,-10290.0
4,-224,5243.833333333334,0.2,1,-490.0,-490.0,-490.0
4,-224,5243.833333333334,3.0,21,-490.0,-490.0,-10290.0
4,-224,6406.0,0.2,1,-490.0,-490.0,-490.0
4,-224,6406.0,3.0,21,-489.5,-490.0,-10289.5
4,255,0.0,0.2,1,6280.833333333333,6280.833333333333,6280.833333333333
4,255,0.0,3.0,21,6280.833333333333,6280.833333333333,131897.49999999997
4,255,1083.6666666666667,0.2,1,6280.833333333333,6280.833333333333,6280.833333333333
4,255,1083.6666666666667,3.0,21,6280.833333333333,6280.833333333333,131897.49999999997
4,255,2167.3333333333335,0.2,1,6280.833333333333,6280.833333333333,6280.833333333333
4,255,2167.3333333333335,3.0,21,6280.833333333333,6280.833333333333,131897.49999999997
4,255,3251.0,0.2,1,6280.833333333333,6280.833333333333,6280.833333333333
4,255,3251.0,3.0,21,6280.833333333333,6280.833333333333,131897.49999999997
4,255,4334.666666666667,0.2,1,6280.833333333333,6280.833333333333,6280.833333333333
4,255,4334.666666666667,3.0,21,6280.833333333333,6280.833333333333,131897.49999999997
4,255,5418.333333333334,0.2,1,6280.833333333333,6280.833333333333,6280.833333333333
4,255,5418.333333333334,3.0,21,6280.833333333333,6280.833333333333,131897.49999999997
4,255,6502.0,0.2,1,6502.0,6502.0,6502.0
4,255,6502.0,3.0,21,6502.0,6502.0,136542.0
4,-255,-671.0,0.2,1,-671.0,-671.0,-671.0
4,-255,-671.0,3.0,21,-671.0,-671.0,-14091.0
4,-255,524.5,0.2,1,-562.1666666666666,-562.1666666666666,-562.1666666666666
4,-255,524.5,3.0,21,-562.1666666666666,-562.1666666666666,-11805.499999999996
4,-255,1720.0,0.2,1,-562.1666666666666,-562.1666666666666,-562.1666666666666
4,-255,1720.0,3.0,21,-562.1666666666666,-562.1666666666666,-11805.499999999996
4,-255,2915.5,0.2,1,-562.1666666666666,-562.1666666666666,-562.1666666666666
4,-255,2915.5,3.0,21,-562.1666666666666,-562.1666666666666,-11805.499999999996
4,-255,4111.0,0.2,1,-562.1666666666666,-562.1666666666666,-562.1666666666666
4,-255,4111.0,3.0,21,-562.1666666666666,-562.1666666666666,-11805.499999999996
4,-255,5306.5,0.2,1,-562.1666666666666,-562.1666666666666,-562.1666666666666
4,-255,5306.5,3.0,21,-562.1666666666666,-562.1666666666666,-11805.499999999996
4,-255,6502.0,0.2,1,-562.1666666666666,-562.1666666666666,-562.1666666666666
4,-255,6502.0,3.0,21,-562.1666666666666,-562.1666666666666,-11805.499999999996
